"","NSub","targetDur","Exp","range","BR_err","BR_RP","BR_sd_err","BR_sd_RP","IR_err","IR_RP","IR_sd_err","IR_sd_RP","diff_RP","diff_sd_RP","diff_RP_Normalized","diff_RP_Normalized_abs"
"1","1",0.4,"Exp1","short",0.124558970036621,0.524558970036621,0.107781947992401,0.107781947992401,0.0445673864042224,0.444567386404222,0.0614839381141184,0.0614839381141184,-0.079991583632399,-0.0462980098782826,-0.199978959080997,0.199978959080997
"2","1",0.475682846001088,"Exp1","short",0.0495284036448448,0.525211249645933,0.088652736434028,0.088652736434028,0.109907691116283,0.585590537117371,0.100055265160135,0.100055265160135,0.0603792874714379,0.011402528726107,0.126931815975764,0.126931815975764
"3","1",0.4912,"Exp2","short",0.0556885353706794,0.546888535370679,0.0834297482844926,0.0834297482844926,0.051871148002777,0.543071148002777,0.0437861103886348,0.0437861103886348,-0.00381738736790205,-0.0396436378958578,-0.00777155408774847,0.00777155408774847
"4","1",0.542862864224572,"Exp2","short",0.0587514451995648,0.601614309424137,0.0794616960789968,0.0794616960789968,0.00706712915118974,0.549929993375762,0.0856353300262737,0.0856353300262737,-0.051684316048375,0.00617363394727691,-0.0952069471950363,0.0952069471950363
"5","1",0.565685424949238,"Exp1","short",0.0545189648312427,0.620204389780481,0.102556660275306,0.102556660275306,0.0474915013777115,0.61317692632695,0.0771394092118484,0.0771394092118484,-0.007027463453531,-0.0254172510634576,-0.012422917656331,0.012422917656331
"6","1",0.599959465297448,"Exp2","short",0.01762815719555,0.617587622492998,0.0699867789231302,0.0699867789231302,0.0070926369226448,0.607052102220093,0.0531516990820589,0.0531516990820589,-0.0105355202729051,-0.0168350798410713,-0.0175603867966009,0.0175603867966009
"7","1",0.663061306494331,"Exp2","short",-0.00582343936570623,0.657237867128625,0.076807966277041,0.076807966277041,0.0428604133303398,0.705921719824671,0.0794928734473046,0.0794928734473046,0.048683852696046,0.0026849071702636,0.0734228527878398,0.0734228527878398
"8","1",0.672717132202972,"Exp1","short",-0.0687522528780626,0.603964879324909,0.0725731314078757,0.0725731314078758,0.00757936730008693,0.680296499503059,0.152946014889114,0.152946014889114,0.07633162017815,0.0803728834812382,0.113467632269426,0.113467632269426
"9","1",0.7328,"Exp2","short",-0.0522791540322816,0.680520845967718,0.113922340827619,0.113922340827619,-0.00743323717464458,0.725366762825355,0.0616936779479927,0.0616936779479928,0.0448459168576369,-0.0522286628796262,0.0611980306463386,0.0611980306463386
"10","1",0.8,"Exp1","short",-0.165587936938404,0.634412063061596,0.0849704460080589,0.0849704460080589,-0.0482009425209201,0.75179905747908,0.0734853590124737,0.0734853590124738,0.117386994417484,-0.0114850869955851,0.146733743021855,0.146733743021855
"11","1",1.2,"Exp1","long",0.196743580523152,1.39674358052315,0.226933744009601,0.226933744009601,0.0108645105139511,1.21086451051395,0.166949819522362,0.166949819522362,-0.1858790700092,-0.059983924487239,-0.154899225007667,0.154899225007667
"12","1",1.31,"Exp2","long",-0.0331931263341444,1.27680687366586,0.208155445581303,0.208155445581303,-0.0566604436583243,1.25333955634168,0.0846429436453682,0.0846429436453682,-0.0234673173241799,-0.123512501935935,-0.0179139826902137,0.0179139826902137
"13","1",1.42704853800327,"Exp1","long",0.208675845084685,1.63572438308795,0.21939143781046,0.21939143781046,-0.02483935475855,1.40220918324472,0.221414532519185,0.221414532519185,-0.23351519984323,0.002023094708725,-0.163635078712855,0.163635078712855
"14","1",1.44778166151097,"Exp2","long",-0.0361069118225993,1.41167474968837,0.195963730228999,0.195963730228999,-0.107016840140097,1.34076482137087,0.103729640505585,0.103729640505585,-0.0709099283174999,-0.092234089723414,-0.0489783302293628,0.0489783302293628
"15","1",1.60005476290647,"Exp2","long",-0.0866020150456294,1.51345274786084,0.162479110983561,0.162479110983561,-0.0678942874822693,1.5321604754242,0.129528953716751,0.129528953716751,0.01870772756336,-0.03295015726681,0.0116919295495723,0.0116919295495723
"16","1",1.69705627484772,"Exp1","long",0.037632021128692,1.73468829597641,0.19332716100484,0.19332716100484,-0.182555025721484,1.51450124912624,0.296444036709298,0.296444036709298,-0.22018704685017,0.103116875704458,-0.129746461630996,0.129746461630996
"17","1",1.76834346805288,"Exp2","long",-0.058170623682991,1.71017284436989,0.203534947357386,0.203534947357386,-0.0635878292476993,1.70475563880518,0.0970917482645236,0.0970917482645236,-0.00541720556470993,-0.106443199092862,-0.00306343516549689,0.00306343516549689
"18","1",1.954332247557,"Exp2","long",-0.116966800123488,1.83736544743351,0.191974531416677,0.191974531416677,-0.161045574939853,1.79328667261715,0.151460665951098,0.151460665951098,-0.04407877481636,-0.040513865465579,-0.0225543915940907,0.0225543915940907
"19","1",2.01815139660892,"Exp1","long",-0.22582402301137,1.79232737359755,0.200729996585761,0.200729996585761,-0.369419129961401,1.64873226664752,0.209136085362222,0.209136085362222,-0.14359510695003,0.00840608877646101,-0.0711518011935633,0.0711518011935633
"20","1",2.4,"Exp1","long",-0.279230368114987,2.12076963188501,0.271971286429465,0.271971286429465,-0.59995043036371,1.80004956963629,0.342440331332619,0.342440331332619,-0.32072006224872,0.070469044903154,-0.1336333592703,0.1336333592703
"21","2",0.4,"Exp1","short",0.0957968242531933,0.495796824253193,0.0688406565505871,0.0688406565505871,0.0440814629952701,0.44408146299527,0.0952945887153818,0.0952945887153818,-0.051715361257923,0.0264539321647947,-0.129288403144807,0.129288403144807
"22","2",0.475682846001088,"Exp1","short",0.0377116718584968,0.513394517859585,0.0609632193876939,0.0609632193876939,0.0645198608760002,0.540202706877088,0.0280878031780311,0.0280878031780311,0.026808189017503,-0.0328754162096628,0.0563572751106558,0.0563572751106558
"23","2",0.4912,"Exp2","short",0.100603605886525,0.591803605886525,0.0860983049099526,0.0860983049099526,0.113579929611271,0.604779929611271,0.0505910014352268,0.0505910014352268,0.012976323724746,-0.0355073034747258,0.0264175971594992,0.0264175971594992
"24","2",0.542862864224572,"Exp2","short",0.0883877537605856,0.631250617985158,0.0786335014393588,0.0786335014393588,0.0738820318042072,0.616744896028779,0.086266798376154,0.086266798376154,-0.014505721956379,0.00763329693679521,-0.0267207851417486,0.0267207851417486
"25","2",0.565685424949238,"Exp1","short",-2.75236496410501e-05,0.565657901299597,0.0734225454560585,0.0734225454560585,0.0259585555803868,0.591643980529625,0.0678141060783806,0.0678141060783806,0.0259860792300279,-0.0056084393776779,0.0459373321000091,0.0459373321000091
"26","2",0.599959465297448,"Exp2","short",0.0289097700897258,0.628869235387174,0.0651183234347464,0.0651183234347464,0.047113665537094,0.647073130834542,0.0722343047690527,0.0722343047690527,0.018203895447368,0.0071159813343063,0.0303418755771156,0.0303418755771156
"27","2",0.663061306494331,"Exp2","short",0.0108757358115359,0.673937042305867,0.0689768521404278,0.0689768521404278,-0.00742286668979718,0.655638439804534,0.0393262855200972,0.0393262855200972,-0.0182986025013331,-0.0296505666203306,-0.0275971502515801,0.0275971502515801
"28","2",0.672717132202972,"Exp1","short",-0.126660163438655,0.546056968764317,0.0625719565081296,0.0625719565081296,0.00119720531684612,0.673914337519818,0.0867804252388277,0.0867804252388277,0.127857368755501,0.0242084687306981,0.19006111578696,0.19006111578696
"29","2",0.7328,"Exp2","short",-0.0553637978618276,0.677436202138172,0.0663757328784035,0.0663757328784035,-0.0542962264740149,0.678503773525985,0.0816076801383481,0.0816076801383481,0.00106757138781299,0.0152319472599446,0.00145683868424262,0.00145683868424262
"30","2",0.8,"Exp1","short",-0.168363619034881,0.631636380965119,0.0885628045411393,0.0885628045411393,-0.00745662294861437,0.792543377051386,0.122901347331346,0.122901347331346,0.160906996086267,0.0343385427902067,0.201133745107834,0.201133745107834
"31","2",1.2,"Exp1","long",0.101375625505171,1.30137562550517,0.155238251357997,0.155238251357997,-0.0198016382695114,1.18019836173049,0.0858102382032737,0.0858102382032737,-0.12117726377468,-0.0694280131547233,-0.100981053145567,0.100981053145567
"32","2",1.31,"Exp2","long",0.0939455687594952,1.4039455687595,0.157203304690489,0.157203304690489,-0.0504207752219271,1.25957922477807,0.188311804036527,0.188311804036527,-0.14436634398143,0.031108499346038,-0.110203316016359,0.110203316016359
"33","2",1.42704853800327,"Exp1","long",0.064716234349784,1.49176477235305,0.141470248836759,0.141470248836759,0.0257135758719864,1.45276211387526,0.125324729961442,0.125324729961442,-0.0390026584777901,-0.016145518875317,-0.0273309964161154,0.0273309964161154
"34","2",1.44778166151097,"Exp2","long",0.00796756407292568,1.4557492255839,0.229745161605015,0.229745161605015,0.0266664701179293,1.4744481316289,0.153230726672894,0.153230726672894,0.018698906045,-0.076514434932121,0.0129155566354425,0.0129155566354425
"35","2",1.60005476290647,"Exp2","long",-0.0628857312099959,1.53716903169647,0.201437779237135,0.201437779237135,-0.0413474013499643,1.55870736155651,0.182833084525594,0.182833084525594,0.02153832986004,-0.018604694711541,0.0134609954355037,0.0134609954355037
"36","2",1.69705627484772,"Exp1","long",-0.0431506972268453,1.65390557762087,0.197812926098708,0.197812926098708,0.00938948390349429,1.70644575875121,0.18510146372828,0.18510146372828,0.0525401811303401,-0.012711462370428,0.0309595986350274,0.0309595986350274
"37","2",1.76834346805288,"Exp2","long",-0.110620661588639,1.65772280646424,0.220497132331793,0.220497132331793,-0.139622365161314,1.62872110289157,0.141726167412009,0.141726167412009,-0.02900170357267,-0.078770964919784,-0.0164004923797998,0.0164004923797998
"38","2",1.954332247557,"Exp2","long",-0.30377551728221,1.65055673027479,0.221092997086855,0.221092997086855,-0.218202082209463,1.73613016534754,0.141537032997773,0.141537032997773,0.0855734350727499,-0.079555964089082,0.0437865338300181,0.0437865338300181
"39","2",2.01815139660892,"Exp1","long",-0.176799293246235,1.84135210336268,0.205138238852742,0.205138238852742,-0.122419312673168,1.89573208393575,0.221429299753796,0.221429299753796,0.05437998057307,0.016291060901054,0.0269454415880019,0.0269454415880019
"40","2",2.4,"Exp1","long",-0.452770906352816,1.94722909364718,0.274933831031864,0.274933831031864,-0.399817072871206,2.00018292712879,0.229971349594633,0.229971349594633,0.0529538334816098,-0.044962481437231,0.0220640972840041,0.0220640972840041
"41","3",0.4,"Exp1","short",0.0995941774976582,0.499594177497658,0.122666453596067,0.122666453596067,0.0865208597153209,0.486520859715321,0.102458849654645,0.102458849654645,-0.013073317782337,-0.020207603941422,-0.0326832944558425,0.0326832944558425
"42","3",0.475682846001088,"Exp1","short",0.059086709660089,0.534769555661177,0.0926458795872806,0.0926458795872806,0.102820207780569,0.578503053781657,0.0784335142138925,0.0784335142138925,0.04373349812048,-0.0142123653733881,0.0919383544900418,0.0919383544900418
"43","3",0.4912,"Exp2","short",0.0455853377481587,0.536785337748159,0.0831765171362769,0.0831765171362769,0.141199259139674,0.632399259139674,0.0830438907545673,0.0830438907545673,0.095613921391515,-0.000132626381709591,0.194653748761228,0.194653748761228
"44","3",0.542862864224572,"Exp2","short",0.0255344042569669,0.568397268481539,0.0808450149634623,0.0808450149634623,0.075075359665671,0.617938223890243,0.0980094821817396,0.0980094821817396,0.049540955408704,0.0171644672182773,0.0912586928919305,0.0912586928919305
"45","3",0.565685424949238,"Exp1","short",0.0085205051648243,0.574205930114062,0.0785665337873175,0.0785665337873175,0.0761659187722524,0.64185134372149,0.147968007502164,0.147968007502164,0.067645413607428,0.0694014737148465,0.119581326694953,0.119581326694953
"46","3",0.599959465297448,"Exp2","short",0.0255802037787658,0.625539669076214,0.0787903606969914,0.0787903606969915,0.039118695849446,0.639078161146894,0.114686017064863,0.114686017064863,0.0135384920706799,0.0358956563678715,0.0225656779395385,0.0225656779395385
"47","3",0.663061306494331,"Exp2","short",-0.045404029046658,0.617657277447673,0.0755702677959633,0.0755702677959633,-0.014078390915824,0.648982915578507,0.0642930439168764,0.0642930439168764,0.031325638130834,-0.0112772238790869,0.0472439544036368,0.0472439544036368
"48","3",0.672717132202972,"Exp1","short",-0.0542486862596819,0.61846844594329,0.0711549093897858,0.0711549093897858,0.0023569056864749,0.675074037889447,0.0757203981889991,0.0757203981889991,0.056605591946157,0.0045654887992133,0.0841447158641382,0.0841447158641382
"49","3",0.7328,"Exp2","short",-0.0885062751331916,0.644293724866808,0.0548056559116722,0.0548056559116722,-0.0177259254488583,0.715074074551142,0.144041146781628,0.144041146781628,0.070780349684334,0.0892354908699558,0.0965889051369187,0.0965889051369187
"50","3",0.8,"Exp1","short",-0.123173988333392,0.676826011666608,0.0962707380267722,0.0962707380267722,-0.0977401668389435,0.702259833161057,0.0876012080789352,0.0876012080789352,0.0254338214944489,-0.008669529947837,0.0317922768680612,0.0317922768680612
"51","3",1.2,"Exp1","long",0.116765728618113,1.31676572861811,0.2348369248257,0.2348369248257,0.0319049143762435,1.23190491437624,0.250825108576851,0.250825108576851,-0.0848608142418701,0.015988183751151,-0.0707173452015584,0.0707173452015584
"52","3",1.31,"Exp2","long",0.0840294248638937,1.39402942486389,0.223074736094782,0.223074736094782,-0.196084523702341,1.11391547629766,0.230434060756723,0.230434060756723,-0.28011394856623,0.007359324661941,-0.213827441653611,0.213827441653611
"53","3",1.42704853800327,"Exp1","long",0.036969210109991,1.46401774811326,0.236082197417644,0.236082197417644,-0.189719576831827,1.23732896117144,0.33430275448395,0.33430275448395,-0.22668878694182,0.098220557066306,-0.158851490264657,0.158851490264657
"54","3",1.44778166151097,"Exp2","long",-0.0095909609891193,1.43819070052185,0.227648031445374,0.227648031445374,-0.119024732224999,1.32875692928597,0.236850320246503,0.236850320246503,-0.10943377123588,0.009202288801129,-0.0755872063759047,0.0755872063759047
"55","3",1.60005476290647,"Exp2","long",-0.0845758215237017,1.51547894138277,0.199470545015802,0.199470545015802,-0.195316404129601,1.40473835877687,0.214410336861718,0.214410336861718,-0.1107405826059,0.014939791845916,-0.0692104952737629,0.0692104952737629
"56","3",1.69705627484772,"Exp1","long",-0.192892090667301,1.50416418418042,0.255253706358147,0.255253706358147,-0.363190295266062,1.33386597958166,0.235681181355868,0.235681181355868,-0.17029820459876,-0.019572525002279,-0.100349179413064,0.100349179413064
"57","3",1.76834346805288,"Exp2","long",-0.263441580782674,1.50490188727021,0.201202482330649,0.201202482330649,-0.49576183202563,1.27258163602725,0.306883225666061,0.306883225666061,-0.23232025124296,0.105680743335412,-0.131377334460238,0.131377334460238
"58","3",1.954332247557,"Exp2","long",-0.329930873747747,1.62440137380925,0.31744814943524,0.31744814943524,-0.490163528632845,1.46416871892416,0.258685306161398,0.258685306161398,-0.16023265488509,-0.058762843273842,-0.08198844136425,0.08198844136425
"59","3",2.01815139660892,"Exp1","long",-0.443092134369443,1.57505926223948,0.228943652600018,0.228943652600018,-0.583352799688429,1.43479859692049,0.264329049153179,0.264329049153179,-0.14026066531899,0.035385396553161,-0.0694995754801491,0.0694995754801491
"60","3",2.4,"Exp1","long",-0.753292863123803,1.6467071368762,0.295249922363233,0.295249922363233,-0.827151601587478,1.57284839841252,0.295433531716505,0.295433531716505,-0.07385873846368,0.000183609353271996,-0.0307744743598667,0.0307744743598667
"61","4",0.4,"Exp1","short",0.0915511441328476,0.491551144132848,0.0993349536518518,0.0993349536518518,0.0773769367233334,0.477376936723333,0.0551996734768501,0.0551996734768501,-0.014174207409515,-0.0441352801750017,-0.0354355185237876,0.0354355185237876
"62","4",0.475682846001088,"Exp1","short",0.062519134681401,0.538201980682489,0.0905955590014156,0.0905955590014156,0.022833317112478,0.498516163113566,0.0699211251492413,0.0699211251492413,-0.039685817568923,-0.0206744338521743,-0.0834291543253007,0.0834291543253007
"63","4",0.4912,"Exp2","short",0.0582035767563749,0.549403576756375,0.0839285156163423,0.0839285156163423,0.0864376027256121,0.577637602725612,0.0999344110048169,0.0999344110048169,0.0282340259692371,0.0160058953884746,0.0574796945627791,0.0574796945627791
"64","4",0.542862864224572,"Exp2","short",0.00984682262526655,0.552709686849839,0.0838604725576796,0.0838604725576796,0.0527899270607049,0.595652791285277,0.0822636030318519,0.0822636030318519,0.042943104435438,-0.0015968695258277,0.0791048849819156,0.0791048849819156
"65","4",0.565685424949238,"Exp1","short",-0.039147906834688,0.52653751811455,0.0620927784337261,0.0620927784337261,-0.000874260073963931,0.564811164875274,0.0804103253984715,0.0804103253984715,0.0382736467607241,0.0183175469647454,0.0676588879131164,0.0676588879131164
"66","4",0.599959465297448,"Exp2","short",-8.95948435780237e-05,0.59986987045387,0.0798032549698271,0.0798032549698271,0.04941624695757,0.649375712255018,0.081089732274357,0.081089732274357,0.049505841801148,0.0012864773045299,0.0825153108912183,0.0825153108912183
"67","4",0.663061306494331,"Exp2","short",-0.0585302221007586,0.604531084393572,0.0991475074759426,0.0991475074759426,-0.0016946693436164,0.661366637150715,0.0749547267116802,0.0749547267116803,0.056835552757143,-0.0241927807642623,0.0857168895251,0.0857168895251
"68","4",0.672717132202972,"Exp1","short",-0.138771262149531,0.533945870053441,0.0656728742861712,0.0656728742861712,-0.0524899169309521,0.62022721527202,0.0796352962916186,0.0796352962916186,0.086281345218579,0.0139624220054474,0.128257987032425,0.128257987032425
"69","4",0.7328,"Exp2","short",-0.100198935832264,0.632601064167736,0.0835744608034837,0.0835744608034837,-0.0662963499209411,0.666503650079059,0.0958779686875268,0.0958779686875268,0.033902585911323,0.0123035078840431,0.0462644458396875,0.0462644458396875
"70","4",0.8,"Exp1","short",-0.220263569679037,0.579736430320963,0.0810639607734395,0.0810639607734395,-0.0757744250532791,0.724225574946721,0.0878123495380227,0.0878123495380227,0.144489144625758,0.0067483887645832,0.180611430782198,0.180611430782198
"71","4",1.2,"Exp1","long",-0.0607490641364841,1.13925093586352,0.135741420911026,0.135741420911026,0.0156140668115051,1.21561406681151,0.186563117942342,0.186563117942342,0.07636313094799,0.050821697031316,0.0636359424566583,0.0636359424566583
"72","4",1.31,"Exp2","long",0.138313931850566,1.44831393185057,0.139383083080023,0.139383083080023,0.122216185283616,1.43221618528362,0.156561233442181,0.156561233442181,-0.0160977465669501,0.017178150362158,-0.0122883561579771,0.0122883561579771
"73","4",1.42704853800327,"Exp1","long",0.0327228945963014,1.45977143259957,0.198889709434514,0.198889709434514,-0.00801297999745358,1.41903555800582,0.172737485225243,0.172737485225243,-0.0407358745937501,-0.026152224209271,-0.0285455424317576,0.0285455424317576
"74","4",1.44778166151097,"Exp2","long",0.0925263985790307,1.54030806009,0.189432730256613,0.189432730256613,0.0735736550845136,1.52135531659548,0.10463124466375,0.104631244663751,-0.01895274349452,-0.084801485592862,-0.0130908851785981,0.0130908851785981
"75","4",1.60005476290647,"Exp2","long",0.00661432959335031,1.60666909249982,0.203187648989599,0.203187648989599,0.0525492550610116,1.65260401796748,0.136178327704322,0.136178327704322,0.04593492546766,-0.067009321285277,0.0287083458220018,0.0287083458220018
"76","4",1.69705627484772,"Exp1","long",-0.061576203482787,1.63548007136493,0.207625066020593,0.207625066020593,0.00596285235853642,1.70301912720626,0.159872091103165,0.159872091103165,0.06753905584133,-0.047752974917428,0.039797770316951,0.039797770316951
"77","4",1.76834346805288,"Exp2","long",-0.0120246078214253,1.75631886023145,0.214511075528633,0.214511075528633,0.0548287491226223,1.8231722171755,0.149488931967892,0.149488931967892,0.0668533569440501,-0.065022143560741,0.0378056402230853,0.0378056402230853
"78","4",1.954332247557,"Exp2","long",-0.159887073980448,1.79444517357655,0.157520725087225,0.157520725087225,-0.0277499563473158,1.92658229120968,0.138435725887448,0.138435725887448,0.13213711763313,-0.019084999199777,0.0676124122693605,0.0676124122693605
"79","4",2.01815139660892,"Exp1","long",-0.1670353052591,1.85111609134982,0.256242298642245,0.256242298642245,-0.101982142757174,1.91616925385175,0.188580497565639,0.188580497565639,0.0650531625019302,-0.067661801076606,0.0322340348753014,0.0322340348753014
"80","4",2.4,"Exp1","long",-0.118956103821642,2.28104389617836,0.187291115994345,0.187291115994345,-0.0632930242189714,2.33670697578103,0.209229628677229,0.209229628677229,0.0556630796026703,0.021938512682884,0.0231929498344459,0.0231929498344459
"81","5",0.4,"Exp1","short",0.0844248931364876,0.484424893136488,0.0856367856947124,0.0856367856947124,0.161472224807053,0.561472224807053,0.193861450493705,0.193861450493705,0.077047331670565,0.108224664798993,0.192618329176413,0.192618329176413
"82","5",0.475682846001088,"Exp1","short",0.0998823633572112,0.575565209358299,0.0636094065084295,0.0636094065084295,0.209534586974889,0.685217432975977,0.144626624689438,0.144626624689438,0.109652223617678,0.0810172181810085,0.230515404411761,0.230515404411761
"83","5",0.4912,"Exp2","short",0.0491277673935008,0.540327767393501,0.0585817387735274,0.0585817387735274,0.0621554116738221,0.553355411673822,0.0841674873311364,0.0841674873311364,0.013027644280321,0.025585748557609,0.0265220771179173,0.0265220771179173
"84","5",0.542862864224572,"Exp2","short",0.0321716427707473,0.575034506995319,0.0704254428160625,0.0704254428160625,0.0447904975313441,0.587653361755916,0.0696337901927539,0.0696337901927539,0.012618854760597,-0.000791652623308603,0.0232450137819278,0.0232450137819278
"85","5",0.565685424949238,"Exp1","short",0.0438662382149817,0.60955166316422,0.135338883297607,0.135338883297607,0.130716813132828,0.696402238082066,0.20286044762052,0.20286044762052,0.086850574917846,0.067521564322913,0.153531576185898,0.153531576185898
"86","5",0.599959465297448,"Exp2","short",-0.0233681756978352,0.576591289599613,0.0559930113857935,0.0559930113857935,-0.0311754208826135,0.568784044414835,0.0574850987692683,0.0574850987692683,-0.00780724518477804,0.0014920873834748,-0.0130129544350257,0.0130129544350257
"87","5",0.663061306494331,"Exp2","short",-0.0532731347163065,0.609788171778024,0.0452169467065131,0.0452169467065131,-0.0245353590497537,0.638525947444577,0.0973525629899791,0.0973525629899791,0.028737775666553,0.052135616283466,0.0433410536628843,0.0433410536628843
"88","5",0.672717132202972,"Exp1","short",-0.0129855900112921,0.65973154219168,0.122850922980104,0.122850922980104,0.0823092508541018,0.755026383057074,0.196569523244414,0.196569523244414,0.0952948408653941,0.07371860026431,0.141656628475223,0.141656628475223
"89","5",0.7328,"Exp2","short",-0.117131895814441,0.615668104185559,0.0610908756474139,0.0610908756474139,-0.0183144565889661,0.714485543411034,0.0757595043774429,0.0757595043774429,0.098817439225475,0.014668628730029,0.134849125580615,0.134849125580615
"90","5",0.8,"Exp1","short",-0.159384937234457,0.640615062765543,0.0722499590133702,0.0722499590133702,0.000867940332561325,0.800867940332561,0.236643909961092,0.236643909961092,0.160252877567018,0.164393950947722,0.200316096958773,0.200316096958773
"91","5",1.2,"Exp1","long",-0.0346433880333276,1.16535661196667,0.195588017157981,0.195588017157981,0.0718964677169426,1.27189646771694,0.253357837418605,0.253357837418605,0.10653985575027,0.057769820260624,0.0887832131252249,0.0887832131252249
"92","5",1.31,"Exp2","long",0.0148079618374342,1.32480796183743,0.184140441820961,0.184140441820961,0.0507947669532757,1.36079476695328,0.115665746846293,0.115665746846293,0.0359868051158501,-0.068474694974668,0.0274708435998855,0.0274708435998855
"93","5",1.42704853800327,"Exp1","long",0.00492179840980036,1.43197033641307,0.204485313220811,0.204485313220811,-0.0885860320109914,1.33846250599228,0.330108172569382,0.330108172569382,-0.0935078304207901,0.125622859348571,-0.0655253328324953,0.0655253328324953
"94","5",1.44778166151097,"Exp2","long",0.041586398558288,1.48936806006926,0.171139357840727,0.171139357840727,0.0461176655201243,1.49389932703109,0.169394873322767,0.169394873322767,0.00453126696183004,-0.00174448451796,0.00312979994310814,0.00312979994310814
"95","5",1.60005476290647,"Exp2","long",-0.0418857486758824,1.55816901423059,0.227265908498157,0.227265908498157,0.00297860385200996,1.60303336675848,0.114072754818926,0.114072754818927,0.04486435252789,-0.11319315367923,0.0280392606353015,0.0280392606353015
"96","5",1.69705627484772,"Exp1","long",-0.0487472627884775,1.64830901205924,0.282260583154846,0.282260583154846,-0.163151780702919,1.5339044941448,0.323856741471183,0.323856741471183,-0.11440451791444,0.041596158316337,-0.0674135086797319,0.0674135086797319
"97","5",1.76834346805288,"Exp2","long",-0.1012903067616,1.66705316129128,0.203210255267459,0.203210255267459,-0.157294699474102,1.61104876857878,0.211940124336574,0.211940124336574,-0.0560043927125,0.00872986906911499,-0.0316705400982799,0.0316705400982799
"98","5",1.954332247557,"Exp2","long",-0.131094838305634,1.82323740925137,0.262987699575983,0.262987699575983,-0.13869965377706,1.81563259377994,0.193567977065443,0.193567977065443,-0.00760481547142988,-0.06941972251054,-0.00389126029155801,0.00389126029155801
"99","5",2.01815139660892,"Exp1","long",-0.32537680960413,1.69277458700479,0.319569170003322,0.319569170003322,-0.355032006070967,1.66311939053795,0.331748523260068,0.331748523260068,-0.0296551964668401,0.012179353256746,-0.0146942377646541,0.0146942377646541
"100","5",2.4,"Exp1","long",-0.454992498133061,1.94500750186694,0.377379227056712,0.377379227056712,-0.368006427125406,2.03199357287459,0.39344083699426,0.39344083699426,0.08698607100765,0.016061609937548,0.0362441962531875,0.0362441962531875
"101","6",0.4,"Exp1","short",0.141826253937286,0.541826253937286,0.0736836227297347,0.0736836227297347,0.199505963913901,0.599505963913901,0.119223134256599,0.119223134256599,0.057679709976615,0.0455395115268643,0.144199274941537,0.144199274941537
"102","6",0.475682846001088,"Exp1","short",0.108831351737852,0.58451419773894,0.0697788795170848,0.0697788795170848,0.118230429666296,0.593913275667384,0.116487491664422,0.116487491664422,0.00939907792844408,0.0467086121473372,0.0197591273417974,0.0197591273417974
"103","6",0.4912,"Exp2","short",0.153902652753206,0.645102652753206,0.107957611203741,0.107957611203741,0.340473209495503,0.831673209495503,0.187918017717627,0.187918017717627,0.186570556742297,0.079960406513886,0.37982605199979,0.37982605199979
"104","6",0.542862864224572,"Exp2","short",0.12639417453538,0.669257038759952,0.0991866072364126,0.0991866072364126,0.419931034770616,0.962793898995188,0.27448265078594,0.27448265078594,0.293536860235236,0.175296043549527,0.540720096325847,0.540720096325847
"105","6",0.565685424949238,"Exp1","short",0.0216450658228086,0.587330490772047,0.0421246692702642,0.0421246692702642,0.131654363311306,0.697339788260544,0.139578537527868,0.139578537527868,0.110009297488497,0.0974538682576038,0.194470800619211,0.194470800619211
"106","6",0.599959465297448,"Exp2","short",0.0464431500245619,0.64640261532201,0.0829336946550485,0.0829336946550485,0.30723751217429,0.907196977471738,0.209228767678724,0.209228767678724,0.260794362149728,0.126295073023675,0.434686636738752,0.434686636738752
